id.exposure,id.outcome,outcome,exposure,method,nsnp,b,se,pval,fdr
O60279,J10_PNEUMOBACT,Bacterial pneumoniae,SUSD5,Inverse variance weighted (multiplicative random effects),31,0.00360443004575485,0.0174298413120767,0.836168795633247,0.987360662705468
O60447,J10_PNEUMOBACT,Bacterial pneumoniae,EVI5,Inverse variance weighted (multiplicative random effects),7,-0.0354829335557904,0.0708662443841913,0.616580236178137,0.959714546483167
O60449,J10_PNEUMOBACT,Bacterial pneumoniae,LY75,Inverse variance weighted (multiplicative random effects),48,0.0362300468199613,0.0143068777207459,0.0113300269520574,0.238793806141933
O60462,J10_PNEUMOBACT,Bacterial pneumoniae,NRP2,Inverse variance weighted (multiplicative random effects),37,-0.0211907470308845,0.0248196840998914,0.393222496255418,0.914605207599282
O60469,J10_PNEUMOBACT,Bacterial pneumoniae,DSCAM,Inverse variance weighted (multiplicative random effects),33,-0.0014632129916245,0.0205100907318232,0.94312626383145,0.993903793863151
O60476,J10_PNEUMOBACT,Bacterial pneumoniae,MAN1A2,Inverse variance weighted (multiplicative random effects),40,0.00190195541537355,0.0286426313455114,0.947057016117497,0.994052641168189
O60496,J10_PNEUMOBACT,Bacterial pneumoniae,DOK2,Inverse variance weighted (multiplicative random effects),7,0.114007947860529,0.0716616999541261,0.111627844228197,0.657001115098402
O60500,J10_PNEUMOBACT,Bacterial pneumoniae,NPHS1,Inverse variance weighted (multiplicative random effects),31,-0.0179418580022649,0.0198644080870757,0.366411086436081,0.907244382125156
O60502,J10_PNEUMOBACT,Bacterial pneumoniae,OGA,Inverse variance weighted (multiplicative random effects),10,0.00459681872254104,0.0532390474693517,0.931193762300959,0.99210620757841
O60542,J10_PNEUMOBACT,Bacterial pneumoniae,PSPN,Inverse variance weighted (multiplicative random effects),36,0.023429721534853,0.0429386189395592,0.585302318807794,0.956766472595704
O60575,J10_PNEUMOBACT,Bacterial pneumoniae,SPINK4,Inverse variance weighted (multiplicative random effects),41,-0.0202157220924339,0.0152972377458717,0.186325501486268,0.773384318966224
O60609,J10_PNEUMOBACT,Bacterial pneumoniae,GFRA3,Inverse variance weighted (multiplicative random effects),50,0.000735366348948965,0.0275654199668859,0.978717252606812,0.996771625970461
O60635,J10_PNEUMOBACT,Bacterial pneumoniae,TSPAN1,Inverse variance weighted (multiplicative random effects),6,0.0498578709810938,0.0551111763103436,0.365635978095563,0.907244382125156
O60664,J10_PNEUMOBACT,Bacterial pneumoniae,PLIN3,Inverse variance weighted (multiplicative random effects),6,-0.00132295009253801,0.0523226202606932,0.979828055472742,0.996771625970461
O60760,J10_PNEUMOBACT,Bacterial pneumoniae,HPGDS,Inverse variance weighted (multiplicative random effects),24,0.00690740566224711,0.0166005213618562,0.677339971680402,0.97303717632421
O60763,J10_PNEUMOBACT,Bacterial pneumoniae,USO1,Inverse variance weighted (multiplicative random effects),8,-0.00375608620121616,0.0709614695255682,0.957786607719566,0.996044061505357
O60825,J10_PNEUMOBACT,Bacterial pneumoniae,PFKFB2,Inverse variance weighted (multiplicative random effects),8,-0.0508964724751482,0.0377671092665812,0.177774153147589,0.768456406670269
O60869,J10_PNEUMOBACT,Bacterial pneumoniae,EDF1,Inverse variance weighted (multiplicative random effects),6,0.0713453080025542,0.107408961158697,0.506536837279062,0.936479549622861
O60880,J10_PNEUMOBACT,Bacterial pneumoniae,SH2D1A,Inverse variance weighted (multiplicative random effects),7,0.159386043471826,0.0461736529925683,0.000556689255989881,0.0424811490864002
O60884,J10_PNEUMOBACT,Bacterial pneumoniae,DNAJA2,Inverse variance weighted (multiplicative random effects),6,0.0134307041297305,0.0908772941161592,0.882508945878629,0.991408010221534
O60907,J10_PNEUMOBACT,Bacterial pneumoniae,TBL1X,Inverse variance weighted (multiplicative random effects),10,-0.0232387882017254,0.0436575656028371,0.594520357223891,0.957005067361193
O60911,J10_PNEUMOBACT,Bacterial pneumoniae,CTSV,Inverse variance weighted (multiplicative random effects),37,0.0190915357117674,0.0269491630989573,0.478679647842493,0.92648012933612
O60934,J10_PNEUMOBACT,Bacterial pneumoniae,NBN,Inverse variance weighted (multiplicative random effects),3,0.0948640882550781,0.144739913024726,0.51220336182169,0.936801441783925
O60941,J10_PNEUMOBACT,Bacterial pneumoniae,DTNB,Inverse variance weighted (multiplicative random effects),3,0.156315486711711,0.0504304758173437,0.00193766793909591,0.0857611829843849
O75015,J10_PNEUMOBACT,Bacterial pneumoniae,FCGR3B,Inverse variance weighted (multiplicative random effects),49,0.0127112566547731,0.0151232416040432,0.400621724260934,0.914605207599282
O75023,J10_PNEUMOBACT,Bacterial pneumoniae,LILRB5,Inverse variance weighted (multiplicative random effects),38,0.0269801090323973,0.00700676236785169,0.000117837743762194,0.0144874959414297
O75054,J10_PNEUMOBACT,Bacterial pneumoniae,IGSF3,Inverse variance weighted (multiplicative random effects),17,0.00578876302884429,0.0506975434644184,0.909093268434137,0.991408010221534
O75061,J10_PNEUMOBACT,Bacterial pneumoniae,DNAJC6,Inverse variance weighted (multiplicative random effects),14,0.0351039813473669,0.0483240287171467,0.467575748842938,0.923618363691569
O75071,J10_PNEUMOBACT,Bacterial pneumoniae,EFCAB14,Inverse variance weighted (multiplicative random effects),14,-0.058351940521726,0.0714413297441297,0.414053433915153,0.914605207599282
O75077,J10_PNEUMOBACT,Bacterial pneumoniae,ADAM23,Inverse variance weighted (multiplicative random effects),38,-0.0133723699459831,0.0151021202260746,0.375906921660308,0.910312384700098
O75144,J10_PNEUMOBACT,Bacterial pneumoniae,ICOSLG,Inverse variance weighted (multiplicative random effects),22,0.0750822956297677,0.0326669793542004,0.0215381452960544,0.348364458026155
O75154,J10_PNEUMOBACT,Bacterial pneumoniae,RAB11FIP3,Inverse variance weighted (multiplicative random effects),6,0.158790649930666,0.114120850387704,0.16409646668231,0.751194604656791
O75167,J10_PNEUMOBACT,Bacterial pneumoniae,PHACTR2,Inverse variance weighted (multiplicative random effects),12,-0.00400613844716298,0.0394725419765316,0.919160084470429,0.991408010221534
O75173,J10_PNEUMOBACT,Bacterial pneumoniae,ADAMTS4,Inverse variance weighted (multiplicative random effects),6,-0.0473101384513294,0.0655022450961557,0.470130071211332,0.923618363691569
O75190,J10_PNEUMOBACT,Bacterial pneumoniae,DNAJB6,Inverse variance weighted (multiplicative random effects),9,-0.0186312004162425,0.0367611104592886,0.612282373887295,0.959714546483167
O75223,J10_PNEUMOBACT,Bacterial pneumoniae,GGCT,Inverse variance weighted (multiplicative random effects),8,0.0331582072293048,0.0582937390340335,0.569483393179735,0.95635796126723
O75326,J10_PNEUMOBACT,Bacterial pneumoniae,SEMA7A,Inverse variance weighted (multiplicative random effects),39,0.0159086587278629,0.0316596635708469,0.615323009735186,0.959714546483167
O75339,J10_PNEUMOBACT,Bacterial pneumoniae,CILP,Inverse variance weighted (multiplicative random effects),12,-0.0409237341535329,0.0332997711087704,0.219090773311063,0.797184514802987
O75340,J10_PNEUMOBACT,Bacterial pneumoniae,PDCD6,Inverse variance weighted (multiplicative random effects),23,0.0189431381523075,0.0190536060970153,0.320124410378745,0.871955895837522
O75347,J10_PNEUMOBACT,Bacterial pneumoniae,TBCA,Inverse variance weighted (multiplicative random effects),9,-0.00289850366675106,0.0577632158705501,0.959979701100649,0.996572679230728
O75348,J10_PNEUMOBACT,Bacterial pneumoniae,ATP6V1G1,Inverse variance weighted (multiplicative random effects),5,0.0772504154350851,0.121826373054165,0.526013890017045,0.937020989143648
O75351,J10_PNEUMOBACT,Bacterial pneumoniae,VPS4B,Inverse variance weighted (multiplicative random effects),6,0.0821322531515258,0.0774334497429542,0.288834520326652,0.83773367428949
O75354,J10_PNEUMOBACT,Bacterial pneumoniae,ENTPD6,Inverse variance weighted (multiplicative random effects),26,0.0226442915845239,0.0181910241952345,0.213203160657821,0.79297242779119
O75356,J10_PNEUMOBACT,Bacterial pneumoniae,ENTPD5,Inverse variance weighted (multiplicative random effects),28,0.00262324565436442,0.0263363807266832,0.920657609055391,0.991408010221534
O75365,J10_PNEUMOBACT,Bacterial pneumoniae,PTP4A3,Inverse variance weighted (multiplicative random effects),6,-0.0668971180943017,0.0630379232859723,0.288589837545335,0.83773367428949
O75427,J10_PNEUMOBACT,Bacterial pneumoniae,LRCH4,Inverse variance weighted (multiplicative random effects),11,0.0984191494834292,0.050774781120441,0.05258089030991,0.509912278993655
O75460,J10_PNEUMOBACT,Bacterial pneumoniae,ERN1,Inverse variance weighted (multiplicative random effects),15,-0.0147429715439944,0.0560438024492969,0.792503111550416,0.987360662705468
O75462,J10_PNEUMOBACT,Bacterial pneumoniae,CRLF1,Inverse variance weighted (multiplicative random effects),15,0.000471481656150096,0.07896791315522,0.995236220838279,0.999486316695892
O75475,J10_PNEUMOBACT,Bacterial pneumoniae,PSIP1,Inverse variance weighted (multiplicative random effects),8,0.0754411374103039,0.0769204792287106,0.326707207867095,0.871955895837522
O75493,J10_PNEUMOBACT,Bacterial pneumoniae,CA11,Inverse variance weighted (multiplicative random effects),5,-0.139397331423671,0.0316099893860091,1.03411729205028e-05,0.0017603858210056
O75506,J10_PNEUMOBACT,Bacterial pneumoniae,HSBP1,Inverse variance weighted (multiplicative random effects),46,0.0174152637121643,0.0177831640914829,0.327425906349243,0.871955895837522
O75509,J10_PNEUMOBACT,Bacterial pneumoniae,TNFRSF21,Inverse variance weighted (multiplicative random effects),28,0.00779914019823005,0.0343541445343086,0.820406780141592,0.987360662705468
O75521,J10_PNEUMOBACT,Bacterial pneumoniae,ECI2,Inverse variance weighted (multiplicative random effects),6,0.0286924526884062,0.0377527602023216,0.447248965164707,0.915598482802494
O75563,J10_PNEUMOBACT,Bacterial pneumoniae,SKAP2,Inverse variance weighted (multiplicative random effects),9,0.00605092465721849,0.0609427577351428,0.920909083172784,0.991408010221534
O75569,J10_PNEUMOBACT,Bacterial pneumoniae,PRKRA,Inverse variance weighted (multiplicative random effects),11,-0.0119615033724576,0.068005766854724,0.860380719378713,0.990831401770835
O75594,J10_PNEUMOBACT,Bacterial pneumoniae,PGLYRP1,Inverse variance weighted (multiplicative random effects),30,0.0355799126132907,0.0283683678725495,0.209765404999704,0.792702088569202
O75629,J10_PNEUMOBACT,Bacterial pneumoniae,CREG1,Inverse variance weighted (multiplicative random effects),36,0.0162315448722161,0.0243100303365411,0.504332001031214,0.936479549622861
O75695,J10_PNEUMOBACT,Bacterial pneumoniae,RP2,Inverse variance weighted (multiplicative random effects),4,-0.21015874141093,0.145516267126002,0.148674708205638,0.732777570732913
O75711,J10_PNEUMOBACT,Bacterial pneumoniae,SCRG1,Inverse variance weighted (multiplicative random effects),5,-0.180081643612344,0.0686249254936924,0.00868672094894187,0.209694437277913
O75718,J10_PNEUMOBACT,Bacterial pneumoniae,CRTAP,Inverse variance weighted (multiplicative random effects),6,-0.0770886795122267,0.107339394677232,0.472648185946568,0.923618363691569
O75781,J10_PNEUMOBACT,Bacterial pneumoniae,PALM,Inverse variance weighted (multiplicative random effects),12,-0.0918084586782062,0.0541921104158443,0.090240657569043,0.608445736771355
O75791,J10_PNEUMOBACT,Bacterial pneumoniae,GRAP2,Inverse variance weighted (multiplicative random effects),8,0.0906736658191693,0.0665563368605245,0.173084420537777,0.767606859018238
O75792,J10_PNEUMOBACT,Bacterial pneumoniae,RNASEH2A,Inverse variance weighted (multiplicative random effects),5,0.0202569710950679,0.0427458704911183,0.635576172973674,0.965352015813364
O75830,J10_PNEUMOBACT,Bacterial pneumoniae,SERPINI2,Inverse variance weighted (multiplicative random effects),83,0.000489584420275852,0.0185213746973706,0.978911588889437,0.996771625970461
O75843,J10_PNEUMOBACT,Bacterial pneumoniae,AP1G2,Inverse variance weighted (multiplicative random effects),9,0.0253194048061871,0.052780077842368,0.631429928871821,0.964369916698175
O75882-2,J10_PNEUMOBACT,Bacterial pneumoniae,ATRN,Inverse variance weighted (multiplicative random effects),24,0.0262284712953314,0.0274706112481631,0.339687470468142,0.880243995487116
O75888,J10_PNEUMOBACT,Bacterial pneumoniae,TNFSF13,Inverse variance weighted (multiplicative random effects),21,-0.0632880004306514,0.0300292839276695,0.0350705578198561,0.414675901940885
O75940,J10_PNEUMOBACT,Bacterial pneumoniae,SMNDC1,Inverse variance weighted (multiplicative random effects),3,0.0197990365512524,0.115284053028284,0.863640892181998,0.990831401770835
O76036,J10_PNEUMOBACT,Bacterial pneumoniae,NCR1,Inverse variance weighted (multiplicative random effects),46,0.0586744326013294,0.0211510766833691,0.00553608486232018,0.155080453168539
O76038,J10_PNEUMOBACT,Bacterial pneumoniae,SCGN,Inverse variance weighted (multiplicative random effects),11,-0.127538798011994,0.059322829133653,0.0315622618894116,0.407953134038982
O76061,J10_PNEUMOBACT,Bacterial pneumoniae,STC2,Inverse variance weighted (multiplicative random effects),14,-0.00150521575282054,0.0676828868239768,0.98225711881774,0.996771625970461
O76070,J10_PNEUMOBACT,Bacterial pneumoniae,SNCG,Inverse variance weighted (multiplicative random effects),31,-0.0162927125470996,0.0107679467068363,0.130260571722973,0.690761603177656
O76074,J10_PNEUMOBACT,Bacterial pneumoniae,PDE5A,Inverse variance weighted (multiplicative random effects),11,0.00808194486373049,0.0567602067928756,0.886773922553833,0.991408010221534
O76076,J10_PNEUMOBACT,Bacterial pneumoniae,CCN5,Inverse variance weighted (multiplicative random effects),12,-0.0106811607295312,0.0274427724191471,0.697116513535952,0.97754846764246
O76096,J10_PNEUMOBACT,Bacterial pneumoniae,CST7,Inverse variance weighted (multiplicative random effects),41,-0.0116757432666869,0.0151914868807032,0.442147752972614,0.914605207599282
O77932,J10_PNEUMOBACT,Bacterial pneumoniae,DXO,Inverse variance weighted (multiplicative random effects),17,-0.0233141816258805,0.0301069353627274,0.438706637082439,0.914605207599282
O94760,J10_PNEUMOBACT,Bacterial pneumoniae,DDAH1,Inverse variance weighted (multiplicative random effects),10,-0.113340286138114,0.0564897314150081,0.0448149300788233,0.458737536681538
O94779,J10_PNEUMOBACT,Bacterial pneumoniae,CNTN5,Inverse variance weighted (multiplicative random effects),46,-0.0113515794685454,0.0132899369065266,0.39302272253846,0.914605207599282
O94813,J10_PNEUMOBACT,Bacterial pneumoniae,SLIT2,Inverse variance weighted (multiplicative random effects),4,0.0492521355311667,0.0724439911627849,0.496589931985009,0.936076251688947
O94830,J10_PNEUMOBACT,Bacterial pneumoniae,DDHD2,Inverse variance weighted (multiplicative random effects),8,0.0735687529583995,0.0311302022025697,0.0181149693271015,0.323502635315549
O94856,J10_PNEUMOBACT,Bacterial pneumoniae,NFASC,Inverse variance weighted (multiplicative random effects),27,0.0104694147162051,0.0245610655943351,0.669917959479443,0.97303717632421
O94903,J10_PNEUMOBACT,Bacterial pneumoniae,PLPBP,Inverse variance weighted (multiplicative random effects),6,0.0422392583652017,0.0954792848997115,0.658205668905332,0.972690915562804
O94907,J10_PNEUMOBACT,Bacterial pneumoniae,DKK1,Inverse variance weighted (multiplicative random effects),33,-0.0352181756577153,0.0260969565088747,0.177172326449063,0.768456406670269
O94979,J10_PNEUMOBACT,Bacterial pneumoniae,SEC31A,Inverse variance weighted (multiplicative random effects),9,0.0191092015978579,0.0600128790950136,0.750167625114677,0.981435914392802
O94988,J10_PNEUMOBACT,Bacterial pneumoniae,FAM13A,Inverse variance weighted (multiplicative random effects),11,0.0346073889865438,0.0595782961934989,0.561326442804313,0.953350282368338
O94992,J10_PNEUMOBACT,Bacterial pneumoniae,HEXIM1,Inverse variance weighted (multiplicative random effects),13,0.0109054892119972,0.0535212203136769,0.838540974114935,0.987360662705468
O95157,J10_PNEUMOBACT,Bacterial pneumoniae,NXPH3,Inverse variance weighted (multiplicative random effects),24,-0.00835967485450493,0.0191467976396733,0.66239452977636,0.97303717632421
O95166,J10_PNEUMOBACT,Bacterial pneumoniae,GABARAP,Inverse variance weighted (multiplicative random effects),9,0.0775033296086671,0.0708476840303147,0.273979968252738,0.833383285321361
O95183,J10_PNEUMOBACT,Bacterial pneumoniae,VAMP5,Inverse variance weighted (multiplicative random effects),4,-0.0623474181067509,0.102146391459428,0.541614628203263,0.94600881784832
O95202,J10_PNEUMOBACT,Bacterial pneumoniae,LETM1,Inverse variance weighted (multiplicative random effects),6,0.146281404183758,0.132258027483757,0.268713344722467,0.83061838027226
O95256,J10_PNEUMOBACT,Bacterial pneumoniae,IL18RAP,Inverse variance weighted (multiplicative random effects),6,0.0425870108941912,0.0787423128002092,0.588617708200302,0.956766472595704
